Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4
Agua Cellier 2lt,https://www.mercadolibre.com.ar/agua-cellier-2lt/p/MLA19737997?pdp_filters=category:MLA413907#searchVariation=MLA19737997&position=2&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,821,Mayorista Masivos,Nuevo  |  +5mil vendidos,(27 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1249318883,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Nestlé Pureza Vital  sin gas   bidón  6.3 L  ,https://www.mercadolibre.com.ar/agua-mineral-nestle-pureza-vital-sin-gas-bidon-63-l/p/MLA16247027?pdp_filters=category:MLA413907#searchVariation=MLA16247027&position=3&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,2.490,Cervecería y Maltería Quilmes,Nuevo  |  +1000 vendidos,(42 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1658709066,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Glaciar+ Defense 750ml X1,https://www.mercadolibre.com.ar/agua-mineral-glaciar-defense-750ml-x1/p/MLA29666966?pdp_filters=category:MLA413907#searchVariation=MLA29666966&position=4&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,1.175,Cervecería y Maltería Quilmes,Nuevo  |  +100 vendidos,(37 disponibles),Nuevo  |  +100 vendidos,No disponible,#1413967165,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Agua Sierra De Los Padres Mineral Sin Gas Botellon 6,25 L",https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-mineral-sin-gas-botellon-625-l/p/MLA26525770?pdp_filters=category:MLA413907#searchVariation=MLA26525770&position=5&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,2.841,Mayorista Masivos,Nuevo  |  +100 vendidos,(24 disponibles),Nuevo  |  +100 vendidos,No disponible,#1482856460,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Sierra De Los Padres Pack 12 Botellas 600 Cc,https://www.mercadolibre.com.ar/agua-sierra-de-los-padres-pack-12-botellas-600-cc/p/MLA19737994?pdp_filters=category:MLA413907#searchVariation=MLA19737994&position=6&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,5.523,FULL 7X24,Nuevo  |  +5mil vendidos,(291 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1368027825,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Botella Plastico San Pellegrino Gasificada X750 Italia,https://www.mercadolibre.com.ar/agua-botella-plastico-san-pellegrino-gasificada-x750-italia/p/MLA20728088?pdp_filters=category:MLA413907#searchVariation=MLA20728088&position=7&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,5.200,VINOTECA BARI,Nuevo  |  +5mil vendidos,(590 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1380881845,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua mineral Glaciar  sin gas   botella  1.5 L  ,https://www.mercadolibre.com.ar/agua-mineral-glaciar-sin-gas-botella-15-l/p/MLA16168877?pdp_filters=category:MLA413907#searchVariation=MLA16168877&position=8&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,1.229,ZETTA BEBIDAS,Nuevo  |  +5mil vendidos,(207 disponibles),Nuevo  |  +5mil vendidos,No disponible,#927110757,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
"Soda Sierra De Los Padres Sifón X  1,75 Litros",https://www.mercadolibre.com.ar/soda-sierra-de-los-padres-sifon-x-175-litros/p/MLA19737990?pdp_filters=category:MLA413907#searchVariation=MLA19737990&position=9&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,1.537,ZETTA BEBIDAS,Nuevo  |  +1000 vendidos,(4879 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1397225087,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Villavicencio Agua Mineral Sin Gas 2 Litros.,https://www.mercadolibre.com.ar/villavicencio-agua-mineral-sin-gas-2-litros/p/MLA19538577?pdp_filters=category:MLA413907#searchVariation=MLA19538577&position=10&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,2.799,TAP GROCERY,Nuevo  |  +10mil vendidos,(505 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1157642536,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
Agua Mineral Sin Gas Slvdr X 6 Und Lata 473 Cm³ ,https://www.mercadolibre.com.ar/agua-mineral-sin-gas-slvdr-x-6-und-lata-473-cm/p/MLA21029572?pdp_filters=category:MLA413907#searchVariation=MLA21029572&position=11&search_layout=stack&type=product&tracking_id=9b651715-9f92-43b3-9b23-9100c7986432,4.799,CAPSULANDIA,Nuevo  |  +100 vendidos,(74 disponibles),Nuevo  |  +100 vendidos,No disponible,#1408976220,2024-03-30 00:20:50,Alimentos y Bebidas,Bebidas,Aguas,Aguas Minerales
