Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=4&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,1.527,Mayorista Masivos,Nuevo  |  +50mil vendidos,(+50 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=6&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,1.799,CAPSULANDIA,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=2&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,4.316,VÍVET MARKET,Nuevo  |  +5mil vendidos,(+10 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1288628150,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=3&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,2.754,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
"Harina De Almendras Con Piel, 1 Kg",https://www.mercadolibre.com.ar/harina-de-almendras-con-piel-1-kg/p/MLA21214302?pdp_filters=category:MLA1423#searchVariation=MLA21214302&position=5&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,5.750,ALIMENTOS FUENTES,Nuevo  |  +1000 vendidos,(+50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1602710314,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Harina,nan,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=7&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,15.500,OfiShop,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=1&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,18.500,POSTA LOCALES,Nuevo  |  +1000 vendidos,(+10 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=22&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,7.540,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(+50 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azucar De Coco God Bless You Doypack de 250gr,https://www.mercadolibre.com.ar/azucar-de-coco-god-bless-you-doypack-de-250gr/p/MLA20011148?pdp_filters=category:MLA1423#searchVariation=MLA20011148&position=20&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,10.568,GREENANDML,Nuevo  |  +1000 vendidos,(+5 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1301681676,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Dicomere Azucar Organica 1000g,https://www.mercadolibre.com.ar/dicomere-azucar-organica-1000g/p/MLA20011121?pdp_filters=category:MLA1423#searchVariation=MLA20011121&position=14&search_layout=stack&type=product&tracking_id=63992737-4879-4792-ac74-809a05ddbb34,5.201,GREENANDML,Nuevo  |  +1000 vendidos,(+20 disponibles),Nuevo  |  +1000 vendidos,OFERTA DEL DÍA,#1301668270,2024-04-09 10:41:29,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
