Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=6&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,1.527,Mayorista Masivos,Nuevo  |  +50mil vendidos,(482 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=3&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,1.799,CAPSULANDIA,Nuevo  |  +10mil vendidos,(82 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1384625577,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Blanca La Tikay Común Tipo A - Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1124577963-azucar-blanca-la-tikay-comun-tipo-a-mejor-precio-_JM#position=28&search_layout=stack&type=item&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,1.286,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(291 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1124577963,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=5&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,3.199,DULCECOCOSTORE,Nuevo  |  +10mil vendidos,(2 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1414760022,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=2&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,15.690,OfiShop,Nuevo  |  +1000 vendidos,(68 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1416380231,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Granola Kos Berries 1kg Avena Almendras Nuez Pasas Arandanos,https://www.mercadolibre.com.ar/granola-kos-berries-1kg-avena-almendras-nuez-pasas-arandanos/p/MLA19937389?pdp_filters=category:MLA1423#searchVariation=MLA19937389&position=10&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,5.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(120 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1340180726,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Cereales y Barras,Granola,nan
Azucar Blanca Chango en sobres x 100 unidades por 5g c/u - sin tacc,https://www.mercadolibre.com.ar/azucar-blanca-chango-en-sobres-x-100-unidades-por-5g-cu-sin-tacc/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=9&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,3.017,OPENPRICE SUC2,Nuevo  |  +1000 vendidos,(13 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1400969517,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Coco God Bless You Doypack de 250gr,https://www.mercadolibre.com.ar/azucar-de-coco-god-bless-you-doypack-de-250gr/p/MLA20011148?pdp_filters=category:MLA1423#searchVariation=MLA20011148&position=4&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,10.698,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(36 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1280091650,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=7&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,7.420,VINOTECAVICENTE,Nuevo  |  +10mil vendidos,No disponible,Nuevo  |  +10mil vendidos,No disponible,#1281247494,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar Hileret Light 50% Menos Calorias Paquete 250 Grs,https://www.mercadolibre.com.ar/azucar-hileret-light-50-menos-calorias-paquete-250-grs/p/MLA19942386?pdp_filters=category:MLA1423#searchVariation=MLA19942386&position=1&search_layout=stack&type=product&tracking_id=0f8a8cf9-cc57-4c71-83e3-4aed4a768403,1.374,CAPSULANDIA,Nuevo  |  +5mil vendidos,(3 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1281033555,2024-03-25 10:30:35,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
